Load,Temp (C),DSin,DCos,YSin,YCos
1116,2.2,0.25881904509253517,0.965925826291744,-0.8231028693241225,0.5678923018587209
1055,2.4,0.49999999999907874,0.8660254037849705,-0.8226956027186039,0.5684821415554521
1005,3.1,0.7071067811820633,0.7071067811910318,-0.8222879134310268,0.5690716891791825
1000,3.4,0.8660254037859049,0.4999999999974605,-0.821879801670885,0.5696609444269695
1028,3.5,0.9659258262884612,0.2588190451047863,-0.8214712676478406,0.5702499069960905
1094,3.1,1.0,7.623313122080321e-12,-0.821062311571789,0.5708385765839503
1229,3.3,0.9659258262886411,-0.25881904510411524,-0.8206529336528424,0.571426952888104
1372,3.5,0.8660254037862523,-0.49999999999685885,-0.8202431341013299,0.5720150356062573
1411,3.4,0.7071067811928443,-0.7071067811802507,-0.8198329131277968,0.572602824436267
1383,3.3,0.49999999999968037,-0.8660254037846232,-0.819422270942989,0.5731903190761639
1374,3.7,0.2588190451072623,-0.9659258262877978,-0.8190112077579177,0.5737775192240604
1379,4.0,1.018665727367484e-11,-1.0,-0.8185997237837612,0.5743644245782896
1352,4.2,-0.2588190451016393,-0.9659258262893045,-0.8181878192319307,0.5749510348373132
1338,4.3,-0.4999999999946389,-0.8660254037875339,-0.8177754943140532,0.5755373496997446
1329,4.6,-0.7071067811784382,-0.7071067811946569,-0.8173627492419715,0.5761233688643483
1349,4.1,-0.8660254037833415,-0.5000000000019003,-0.8169495842277449,0.5767090920300415
1426,3.8,-0.9659258262871343,-0.2588190451097383,-0.8165359994836313,0.5772945188959161
1566,2.9,-1.0,1.8019138030974928e-12,-0.816121995222154,0.5778796491611471
1595,2.8,-0.9659258262899679,0.25881904509916326,-0.8157075716560025,0.578464482525131
1574,3.4,-0.8660254037888155,0.49999999999241895,-0.8152927289980979,0.5790490186873941
1475,3.1,-0.7071067811861796,0.7071067811869154,-0.814877467461577,0.5796332573476151
1399,3.0,-0.5000000000041203,0.8660254037820598,-0.8144617872597915,0.5802171982056257
1289,2.7,-0.2588190451122143,0.965925826286471,-0.8140456886063082,0.5808008409614104
1175,2.4,-7.614303484970259e-13,1.0,-0.8136291717148927,0.5813841853151303
1087,2.2,0.25881904509668724,0.9659258262906314,-0.8132122367995747,0.5819672309670301
1053,2.9,0.49999999999019906,0.8660254037900972,-0.8127948840745491,0.5825499776175775
1038,3.2,0.7071067811851028,0.7071067811879922,-0.8123771137542425,0.583132424967371
1040,1.8,0.8660254037807782,0.5000000000063402,-0.8119589260532953,0.5837145727171623
1057,0.4,0.9659258262895738,0.25881904510063425,-0.8115403211865628,0.5842964205678574
1124,-1.2,1.0,3.3247745000915448e-12,-0.8111212993691146,0.5848779682205162
1265,-1.6,0.9659258262912949,-0.2588190450942113,-0.8107018608162179,0.585459215376376
1390,0.6,0.866025403784103,-0.5000000000005814,-0.8102820057434035,0.5860401617367593
1397,3.0,0.7071067811898047,-0.7071067811832903,-0.8098617343663669,0.5866208070032124
1373,5.1,0.50000000000856,-0.8660254037794964,-0.8094410469010338,0.587201150877413
1364,6.1,0.2588190451031102,-0.9659258262889103,-0.8090199435635438,0.5877811930611938
1349,6.9,5.888118651686064e-12,-1.0,-0.8085984245702499,0.5883609332565427
1339,6.3,-0.25881904509173526,-0.9659258262919582,-0.808176490137719,0.5889403711656023
1316,6.2,-0.49999999999836153,-0.8660254037853846,-0.8077541404827145,0.5895195064906937
1351,6.0,-0.7071067811814777,-0.7071067811916174,-0.8073313758222633,0.5900983389342249
1390,5.5,-0.8660254037854908,-0.4999999999981777,-0.8069081963735556,0.5906768681988278
1499,5.0,-0.9659258262882469,-0.25881904510558623,-0.8064846023540112,0.5912550939872675
1669,3.2,-1.0,-8.451462803280582e-12,-0.8060605939812627,0.5918330160024649
1661,1.7,-0.9659258262888554,0.2588190451033153,-0.8056361714731562,0.5924106339474969
1632,1.2,-0.8660254037866663,0.49999999999614164,-0.80521133504775,0.5929879475255969
1581,-0.5,-0.70710678119343,0.7071067811796652,-0.8047860849232984,0.5935649564401773
1475,-1.1,-0.5000000000003976,0.8660254037842091,-0.8043604213183189,0.5941416603947384
1371,-1.5,-0.25881904510806225,0.9659258262875835,-0.8039343444514907,0.5947180590930058
1224,-2.0,-1.10148069548751e-11,1.0,-0.8035078545417222,0.5952941522388393
1144,-3.4,0.2588190451008393,0.9659258262895188,-0.8030809518081344,0.5958699395362554
1112,-4.0,0.4999999999939217,0.8660254037879479,-0.8026536364700599,0.5964454206894281
1097,-4.7,0.7071067811881424,0.7071067811849527,-0.8022259087470436,0.597020595402688
1095,-5.3,0.8660254037829275,0.5000000000026175,-0.8017977688588249,0.5975954633805468
1109,-5.4,0.96592582628692,0.2588190451105382,-0.8013692170254063,0.5981700243276048
1149,-5.8,1.0,-9.73764121897232e-13,-0.800940253466951,0.5987442779486886
1220,-6.0,0.9659258262901823,-0.25881904509836334,-0.8005108784038504,0.5993182239487599
1314,-5.5,0.8660254037892297,-0.49999999999170175,-0.8000810920567075,0.5998918620329386
1415,-4.9,0.7071067811867653,-0.7071067811863299,-0.7996508946463369,0.6004651919065026
1455,-4.3,0.5000000000048375,-0.8660254037816457,-0.7992202863937639,0.6010382132748883
1479,-3.4,0.25881904511301423,-0.9659258262862566,-0.798789267520208,0.6016109258437131
1447,-2.7,1.5895800296972869e-12,-1.0,-0.798357838247151,0.6021833293186851
1473,-2.4,-0.2588190450958873,-0.9659258262908457,-0.7979259987962342,0.6027554234057394
1441,-1.7,-0.5000000000020842,-0.8660254037832353,-0.7974937493893267,0.6033272078109471
1416,-1.6,-0.7071067811845172,-0.7071067811885778,-0.7970610902485085,0.6038986822405387
1420,-1.9,-0.8660254037803641,-0.5000000000070574,-0.7966280215960697,0.6044698464009035
1514,-2.7,-0.9659258262893594,-0.25881904510143416,-0.796194543654511,0.6050406999985909
1675,-3.2,-1.0,-4.152924181291806e-12,-0.7957606566465263,0.605611242740332
1678,-4.0,-0.9659258262915091,0.2588190450934113,-0.795326360795071,0.6061814743329497
1633,-2.9,-0.866025403784517,0.4999999999998643,-0.7948916563232592,0.6067513944834948
1577,-3.7,-0.7071067811903904,0.7071067811827048,-0.7944565434544321,0.6073210028991555
1487,-3.4,-0.5000000000092772,0.8660254037790824,-0.7940210224121405,0.6078902992872802
1403,-3.9,-0.25881904510391013,0.965925826288696,-0.7935850934201452,0.6084592833553775
1267,-4.8,-6.7162683328863245e-12,1.0,-0.7931487567024164,0.6090279548111164
1166,-5.8,0.2588190451049914,0.9659258262884063,-0.7927120124831165,0.6095963133623491
1127,-5.9,0.49999999999764433,0.8660254037857987,-0.7922748609866693,0.6101643587170212
1114,-6.6,0.7071067811808921,0.7071067811922029,-0.7918373024376559,0.6107320905833066
1109,-8.0,0.8660254037850768,0.49999999999889483,-0.7913993370608838,0.6112995086695177
1116,-7.2,0.9659258262880326,0.25881904510638615,-0.7909609650813694,0.611866612684128
1146,-8.4,1.0,9.279612484480843e-12,-0.7905221867243383,0.6124334023357727
1216,-7.3,0.9659258262890698,-0.2588190451025154,-0.7900830022152244,0.6129998773332485
1277,-6.1,0.8660254037870804,-0.49999999999542444,-0.7896434117796536,0.6135660373855356
1373,-4.4,0.7071067811940155,-0.7071067811790795,-0.7892034156435118,0.6141318822017096
1395,-2.8,0.5000000000011148,-0.866025403783795,-0.7887630140328415,0.6146974114910745
1421,-1.5,0.25881904510886217,-0.9659258262873691,-0.7883222071739112,0.6152626249630746
1447,0.1,-2.70895859229149e-12,-1.0,-0.787880995293197,0.6158275223273163
1448,0.7,-0.2588190451000394,-0.9659258262897331,-0.7874393786173836,0.6163921032935683
1426,0.9,-0.4999999999932045,-0.866025403788362,-0.7869973573733632,0.6169563675717619
1395,1.1,-0.7071067811875568,-0.7071067811855383,-0.7865549317882188,0.6175203148720133
1376,1.1,-0.8660254037825134,-0.5000000000033347,-0.7861121020892935,0.6180839449045349
1449,0.9,-0.9659258262867056,-0.25881904511133813,-0.7856688685040855,0.6186472573797689
1605,0.5,-1.0,1.4561444069697106e-13,-0.785225231260318,0.6192102520082983
1606,0.3,-0.9659258262903966,0.25881904509756337,-0.7847811905859214,0.6197729285008693
1551,-0.1,-0.8660254037896437,0.4999999999909846,-0.7843367467090339,0.6203352865683918
1495,-0.7,-0.7071067811873508,0.7071067811857442,-0.7838918998580002,0.6208973259219392
1412,-0.6,-0.5000000000055547,0.8660254037812317,-0.783446650261355,0.6214590462727709
1295,-2.5,-0.25881904509975806,0.9659258262898085,-0.7830009981478924,0.6220204473322435
1184,-3.5,-2.417729710897548e-12,1.0,-0.7825549437465605,0.6225815288119441
1129,-3.9,0.2588190450950874,0.96592582629106,-0.7821084872865318,0.623142290423602
1103,-3.6,0.500000000001367,0.8660254037836495,-0.7816616289971855,0.6237027318791111
1094,-3.1,0.7071067811839317,0.7071067811891634,-0.7812143691081069,0.6242628528905291
1100,-2.8,0.86602540377995,0.5000000000077746,-0.7807667078490881,0.624822653170079
1120,-2.6,0.9659258262891451,0.2588190451022341,-0.780318645450109,0.6253821324301704
1205,-2.7,1.0,4.981073862492067e-12,-0.7798701821414095,0.6259412903833114
1360,-2.3,0.9659258262917235,-0.2588190450926114,-0.7794213181533818,0.6265001267422416
1566,-1.1,0.8660254037849311,-0.49999999999914707,-0.7789720537166419,0.627058641219844
1567,0.7,0.7071067811909759,-0.7071067811821191,-0.7785223890620118,0.6276168335291665
1540,2.4,0.49999999999739214,-0.8660254037859443,-0.7780723244205185,0.628174703383423
1519,4.3,0.2588190451047101,-0.9659258262884817,-0.777621860023395,0.6287322504959926
1469,4.8,7.544418014086585e-12,-1.0,-0.7771709961020615,0.6292894745804426
1405,5.7,-0.25881904510419146,-0.9659258262886207,-0.7767197328881974,0.6298463753504399
1429,7.0,-0.4999999999969271,-0.8660254037862127,-0.7762680706136335,0.6304029525198839
1413,6.7,-0.7071067811803066,-0.7071067811927885,-0.7758160095104233,0.630959205802818
1436,6.1,-0.8660254037846626,-0.49999999999961203,-0.7753635498108254,0.631515134913452
1546,2.9,-0.9659258262878182,-0.25881904510718606,-0.7749106917473034,0.6320707395661626
1733,2.6,-1.0,-1.0107762165681104e-11,-0.7744574355525251,0.6326260194754927
1724,3.1,-0.965925826289284,0.25881904510171544,-0.7740037814593451,0.6331809743561743
1655,2.7,-0.8660254037874944,0.49999999999470723,-0.7735497297008765,0.6337356039230404
1598,2.5,-0.707106781194601,0.707106781178494,-0.7730952805103827,0.6342899078911572
1526,2.3,-0.500000000001832,0.866025403783381,-0.772640434121349,0.634843885975736
1424,0.9,-0.2588190451096621,0.9659258262871547,-0.7721851907674652,0.6353975378921557
1265,1.6,1.8808089110912287e-12,1.0,-0.7717295506826247,0.6359508633559626
1113,1.4,0.2588190450992395,0.9659258262899475,-0.7712735141009249,0.6365038620828709
1074,0.7,0.4999999999924873,0.8660254037887761,-0.7708170812566489,0.6370565337887845
1061,0.4,0.7071067811869711,0.7071067811861239,-0.7703602523843376,0.6376088781897095
1062,-0.1,0.8660254037820992,0.5000000000040519,-0.7699030277186808,0.6381608950018861
1076,0.0,0.9659258262864914,0.2588190451121381,-0.7694454074945901,0.6387125839417007
1134,-0.1,1.0,6.825352405032899e-13,-0.7689873919471805,0.6392639447257084
1306,0.3,0.965925826290611,-0.25881904509676346,-0.7685289813117694,0.6398149770706325
1494,0.7,0.8660254037900578,-0.4999999999902674,-0.7680701758238779,0.6403656806933654
1566,1.4,0.7071067811879365,-0.7071067811851587,-0.7676109757192296,0.6409160553109684
1591,2.2,0.5000000000062719,-0.8660254037808176,-0.7671513812337327,0.6414661006406932
1595,2.2,0.25881904510055803,-0.9659258262895942,-0.7666913926035528,0.6420158163998959
1598,2.1,3.2458793920978087e-12,-1.0,-0.7662310100650032,0.6425652023061668
1597,2.4,-0.25881904509428744,-0.9659258262912744,-0.7657702338546176,0.6431142580772442
1564,2.0,-0.5000000000006498,-0.8660254037840635,-0.7653090642091326,0.6436629834310358
1552,2.5,-0.707106781183346,-0.707106781189749,-0.7648475013654862,0.6442113780856191
1581,3.1,-0.866025403779536,-0.5000000000084918,-0.764385545560819,0.6447594417592418
1659,3.8,-0.9659258262889308,-0.258819045103034,-0.7639231970324547,0.645307174170343
1750,4.3,-1.0,-5.8092235436923276e-12,-0.7634604560179741,0.6458545750374669
1710,5.4,-0.9659258262919378,0.2588190450918115,-0.7629973227551046,0.6464016440793934
1659,6.2,-0.8660254037853452,0.49999999999842987,-0.7625337974817933,0.6469483810150509
1602,7.6,-0.7071067811915616,0.7071067811815335,-0.7620698804361887,0.6474947855635388
1486,7.4,-0.49999999999810935,0.8660254037855302,-0.7616055718566409,0.6480408574441267
1389,7.2,-0.25881904510551,0.9659258262882673,-0.7611408719817009,0.6485865963762557
1168,7.8,-8.372567695286846e-12,1.0,-0.7606757810501023,0.6491320020795592
1051,7.8,0.25881904510339154,0.9659258262888349,-0.760210299300835,0.6496770742737772
1014,7.5,0.4999999999962099,0.8660254037866268,-0.7597444269730342,0.6502218126788856
997,7.7,0.7071067811797209,0.7071067811933741,-0.7592781643060547,0.6507662170150106
989,7.1,0.8660254037842485,0.5000000000003293,-0.7588115115394513,0.6513102870024496
1003,6.9,0.9659258262876039,0.25881904510798603,-0.7583444689129794,0.6518540223616721
1067,7.1,1.0,1.0935911846881365e-11,-0.7578770366665948,0.6523974228133194
1241,7.5,0.9659258262894984,-0.2588190451009155,-0.7574092150404349,0.6529404880782262
1372,7.0,0.8660254037879085,-0.49999999999399003,-0.7569410042748926,0.6534832178773353
1410,7.4,0.7071067811848969,-0.7071067811881981,-0.7564724046105056,0.654025611931826
1423,8.3,0.5000000000025492,-0.8660254037829669,-0.7560034162880294,0.6545676699630287
1396,9.5,0.258819045110462,-0.9659258262869405,-0.7555340395484194,0.6551093916924468
1353,10.4,-1.052659229890968e-12,-1.0,-0.7550642746328303,0.6556507768417557
1301,11.0,-0.2588190450984395,-0.9659258262901619,-0.754594121782617,0.6561918251328045
1288,10.6,-0.4999999999917701,-0.8660254037891902,-0.7541235812393142,0.6567325362876363
1283,10.5,-0.7071067811863856,-0.7071067811867094,-0.7536526532447121,0.6572729100284034
1378,10.5,-0.8660254037816852,-0.5000000000047691,-0.7531813380407442,0.6578129460774957
1495,10.2,-0.965925826286277,-0.258819045112938,-0.7527096358695612,0.6583526441574551
1629,9.6,-1.0,-1.5106849217035508e-12,-0.7522375469735129,0.658892003990997
1610,9.1,-0.9659258262908252,0.25881904509596354,-0.7517650715951476,0.6594310253010109
1572,8.5,-0.8660254037831959,0.5000000000021525,-0.7512922099772124,0.6599697078105602
1521,7.8,-0.707106781188522,0.707106781184573,-0.7508189623626338,0.6605080512429033
1446,7.3,-0.500000000006989,0.8660254037804035,-0.7503453289945932,0.6610460553214093
1262,7.1,-0.25881904510135795,0.9659258262893798,-0.7498713101164136,0.6615837197696852
1116,6.9,-4.07402907329807e-12,1.0,-0.749396905971635,0.6621210443114917
1024,7.0,0.2588190450934875,0.9659258262914887,-0.7489221168039955,0.6626580286707636
1004,7.5,0.4999999999999326,0.8660254037844776,-0.7484469428574305,0.6631946725716108
992,9.5,0.7071067811827605,0.7071067811903345,-0.7479713843760738,0.663730975738318
995,7.2,0.8660254037791218,0.500000000009209,-0.7474954416042372,0.6642669378953663
1025,6.2,0.9659258262887164,0.25881904510383397,-0.7470191147864871,0.6648025587673481
1107,6.7,1.0,6.637373224892588e-12,-0.7465424041675301,0.6653378380790951
1236,6.3,0.9659258262883859,-0.2588190451050676,-0.7460653099922895,0.6658727755555929
1415,4.9,0.8660254037857592,-0.49999999999771266,-0.7455878325058849,0.6664073709220033
1499,3.9,0.7071067811921471,-0.7071067811809479,-0.7451099719536336,0.6669416239036632
1489,3.1,0.49999999999882655,-0.8660254037851162,-0.7446317285810491,0.667475534226086
1483,3.2,0.25881904510630993,-0.965925826288053,-0.7441531026338228,0.6680091016149818
1486,2.5,9.200717376487107e-12,-1.0,-0.7436740943578999,0.6685423257961738
1491,2.5,-0.25881904510259157,-0.9659258262890493,-0.7431947039993647,0.6690752064957248
1497,2.3,-0.4999999999954927,-0.866025403787041,-0.7427149318045168,0.669607743439853
1530,1.9,-0.7071067811791354,-0.7071067811939596,-0.7422347780198522,0.6701399363549532
1573,2.1,-0.8660254037838345,-0.5000000000010465,-0.7417542428920629,0.6706717849675969
1695,2.0,-0.9659258262873895,-0.25881904510878595,-0.7412733266680367,0.6712032890045326
1824,1.0,-1.0,2.787853700285226e-12,-0.7407920295948383,0.6717344481927068
1780,-0.2,-0.9659258262897128,0.2588190451001156,-0.740310351919785,0.67226526225918
1743,-0.8,-0.8660254037883226,0.4999999999932728,-0.7398282938903328,0.6727957309312533
1672,-1.3,-0.7071067811854825,0.7071067811876126,-0.7393458557541519,0.6733258539363841
1617,-1.5,-0.5000000000032664,0.8660254037825528,-0.7388630377591079,0.6738556310022074
1465,-2.3,-0.25881904511126197,0.9659258262867261,-0.7383798401532616,0.6743850618565359
1377,-3.0,2.245095486907071e-13,1.0,-0.737896263184869,0.6749141462273602
1292,-4.5,0.2588190450976396,0.9659258262903762,-0.7374123071023612,0.6754428838428701
1232,-5.4,0.4999999999910529,0.8660254037896042,-0.7369279721544223,0.6759712744313703
