Load,Temp (C),DSin,DCos,YSin,YCos
1669,-11.9,0.7071067811942663,-0.7071067811788287,-0.43049023232270917,0.902595235902971
1720,-11.5,0.500000000001422,-0.8660254037836177,-0.42984315743031626,0.9029035718227812
1717,-10.1,0.25881904510920484,-0.9659258262872773,-0.4291958616944144,0.9032114438515431
1679,-9.6,-2.354179559053645e-12,-1.0,-0.42854834544756937,0.9035188518310787
1642,-9.1,-0.2588190450996967,-0.965925826289825,-0.42790060902245997,0.9038257956034492
1608,-8.4,-0.49999999999289724,-0.8660254037885394,-0.42725265275185254,0.9041322750109659
1586,-7.9,-0.7071067811873059,-0.7071067811857892,-0.4266044769687035,0.9044382898961426
1630,-7.4,-0.866025403782336,-0.500000000003642,-0.425956082006005,0.904743840101768
1757,-6.8,-0.9659258262866138,-0.25881904511168086,-0.4253074681968873,0.9050489254708575
1910,-6.6,-1.0,-2.0916459254087373e-13,-0.42465863587459335,0.905353545846665
1878,-6.4,-0.9659258262904884,0.2588190450972207,-0.42400958537247824,0.9056577010726841
1823,-6.9,-0.8660254037898211,0.49999999999067735,-0.42336031702400906,0.9059613909926463
1778,-6.8,-0.7071067811876017,0.7071067811854933,-0.4227108311627393,0.906264615450535
1707,-6.5,-0.5000000000058619,0.8660254037810543,-0.42206112812241114,0.9065673742905365
1592,-6.0,-0.2588190451001008,0.9659258262897167,-0.4214112082368015,0.906869667357112
1465,-6.1,-2.7725087441353924e-12,1.0,-0.42076107183982414,0.9071714944949507
1386,-6.6,0.2588190450947447,0.9659258262911519,-0.4201107192655042,0.9074728555489805
1341,-6.3,0.5000000000010597,0.8660254037838269,-0.4194601508479778,0.907773750364369
1312,-6.7,0.7071067811836808,0.7071067811894143,-0.41880936692149195,0.9080741787865235
1324,-7.8,0.8660254037797727,0.5000000000080818,-0.41815836782037874,0.9083741406611028
1332,-8.7,0.9659258262890533,0.25881904510257675,-0.41750715387915804,0.9086736358339693
1358,-9.4,1.0,5.335852895729911e-12,-0.4168557254323828,0.9089726641512614
1420,-9.9,0.9659258262918153,-0.2588190450922687,-0.4162040828147419,0.9092712254593452
1511,-10.6,0.8660254037851085,-0.4999999999988398,-0.4155522263610344,0.9095693196048268
1608,-9.6,0.7071067811912268,-0.7071067811818682,-0.41490015640616906,0.9098669464345523
1646,-8.8,0.4999999999976994,-0.8660254037857669,-0.4142478732851643,0.9101641057956078
1634,-8.8,0.25881904510505277,-0.9659258262883899,-0.4135953773331225,0.9104607975353316
1579,-7.5,7.89919704732443e-12,-1.0,-0.4129426688853326,0.9107570215012666
1551,-5.9,-0.2588190451038488,-0.9659258262887125,-0.4122897482771154,0.9110527775412316
1525,-5.9,-0.49999999999661987,-0.8660254037863901,-0.41163661584392636,0.911348065503274
1517,-5.8,-0.7071067811800557,-0.7071067811930394,-0.41098327192132994,0.9116428852356816
1536,-5.7,-0.8660254037844852,-0.4999999999999193,-0.4103297168449992,0.9119372365869829
1711,-5.9,-0.9659258262877264,-0.2588190451075288,-0.4096759509507157,0.9122311194059468
2011,-5.9,-1.0,-1.046254119891895e-11,-0.40902197457434325,0.9125245335415949
1917,-5.9,-0.9659258262893758,0.25881904510137277,-0.4083677880519318,0.9128174788431543
1897,-5.7,-0.8660254037876718,0.4999999999944,-0.40771339171956134,0.9131099551601283
1805,-5.6,-0.7071067811845622,0.7071067811885329,-0.4070587859134457,0.9134019623422491
1736,-5.9,-0.5000000000021392,0.8660254037832036,-0.4064039709699061,0.9136935002394905
1631,-6.6,-0.25881904511000475,0.9659258262870629,-0.4057489472253715,0.9139845687020666
1515,-7.7,1.5260298778533842e-12,1.0,-0.40509371501637803,0.9142751675804334
1398,-8.5,0.25881904509889675,0.9659258262900393,-0.4044382746795428,0.9145652967252993
1331,-8.8,0.49999999999218003,0.8660254037889534,-0.40378262655166797,0.9148549559875796
1325,-9.6,0.7071067811867203,0.7071067811863747,-0.4031267709695845,0.9151441452184657
1340,-10.1,0.8660254037819218,0.5000000000043592,-0.4024707082702558,0.9154328642693786
1370,-11.0,0.9659258262863996,0.2588190451124808,-0.4018144387907518,0.9157211129919814
1407,-11.4,1.0,1.0373142737411347e-12,-0.4011579628682486,0.9160088912381783
1556,-10.4,0.9659258262907028,-0.2588190450964208,-0.4005012808400285,0.9162961988601157
1756,-11.1,0.8660254037829592,-0.5000000000025625,-0.3998443930434535,0.9165830357101926
1746,-8.9,0.7071067811881873,-0.7071067811849078,-0.39918729981606943,0.9168694016410164
1680,-7.0,0.5000000000065791,-0.8660254037806402,-0.3985300014954497,0.9171552965054701
1632,-5.1,0.2588190451009007,-0.9659258262895024,-0.39787249841929895,0.9174407201566677
1561,-3.6,3.6006584253356536e-12,-1.0,-0.3972147909254272,0.9177256724479648
1614,-3.4,-0.25881904509394477,-0.9659258262913663,-0.3965568793517494,0.9180101532329596
1602,-3.2,-0.5000000000003425,-0.8660254037842409,-0.39589876403628527,0.9182941623654927
1580,-3.6,-0.7071067811830952,-0.7071067811899998,-0.39524044531713326,0.9185776996996575
1611,-4.5,-0.8660254037793585,-0.500000000008799,-0.39458192353257454,0.918860765089757
1785,-6.3,-0.9659258262888389,-0.2588190451033767,-0.3939231990209163,0.9191433583903696
2006,-7.0,-1.0,-6.1640025769301725e-12,-0.39326427212059606,0.9194254794563058
2003,-8.2,-0.9659258262920296,0.25881904509146875,-0.39260514317015527,0.9197071281426179
1975,-9.1,-0.8660254037855225,0.4999999999981226,-0.3919458125082392,0.9199883043046015
1935,-9.5,-0.7071067811918124,0.7071067811812827,-0.3912862804735967,0.9202690077977949
1801,-10.6,-0.4999999999984166,0.8660254037853529,-0.39062654740505404,0.9205492384779899
1644,-11.5,-0.2588190451058527,0.9659258262881755,-0.3899666136416191,0.9208289962011883
1548,-12.0,-8.727346728524692e-12,1.0,-0.3893064795223246,0.9211082808236684
1353,-11.9,0.2588190451030488,0.9659258262889268,-0.38864614538633213,0.9213870922019398
1324,-12.5,0.4999999999959027,0.8660254037868043,-0.38798561157290623,0.9216654301927559
1307,-11.9,0.7071067811794701,0.7071067811936249,-0.3873248784214139,0.9219432946531131
1317,-11.8,0.8660254037840711,0.5000000000006365,-0.3866639462713246,0.9222206854402509
1341,-11.5,0.965925826287512,0.2588190451083287,-0.3860028154621839,0.9224976024116633
1422,-11.3,1.0,1.129069088011921e-11,-0.3853414863337179,0.9227740454250548
1604,-11.6,0.9659258262895902,-0.25881904510057285,-0.3846799592256761,0.9230500143384064
1770,-10.6,0.8660254037880859,-0.4999999999936828,-0.3840182344779359,0.9233255090099315
1766,-9.1,0.7071067811851478,-0.7071067811879472,-0.38335631243047624,0.9236005292980873
1721,-7.2,0.5000000000028564,-0.8660254037827895,-0.3826941934233774,0.9238750750615748
1690,-5.4,0.2588190451108047,-0.9659258262868486,-0.3820318777968208,0.9241491461593389
1689,-4.0,-6.978801966531232e-13,-1.0,-0.38136936589106274,0.9244227424505785
1638,-2.3,-0.25881904509809683,-0.9659258262902537,-0.38070665804653914,0.9246958637947049
1621,-2.2,-0.49999999999146283,-0.8660254037893675,-0.3800437546037077,0.9249685100514053
1579,-2.0,-0.7071067811861347,-0.7071067811869604,-0.3793806559031529,0.9252406810806005
1638,-2.9,-0.8660254037815078,-0.5000000000050764,-0.3787173622855597,0.9255123767424551
1819,-3.8,-0.9659258262861852,-0.2588190451132807,-0.3780538740917129,0.9257835968973782
1919,-4.8,-1.0,-1.8654639549413955e-12,-0.3773901916624976,0.9260543414060232
1946,-5.3,-0.9659258262909172,0.2588190450956208,-0.37672631533887213,0.9263246101292985
1930,-6.1,-0.8660254037833732,0.5000000000018453,-0.3760622454619735,0.9265944029283246
1854,-6.7,-0.7071067811887729,0.7071067811843221,-0.3753979823729592,0.9268637196644992
1789,-7.0,-0.5000000000072963,0.8660254037802262,-0.3747335264131123,0.9271325601994536
1631,-6.9,-0.2588190451017006,0.965925826289288,-0.374068877923815,0.9274009243950634
1449,-7.0,-4.428808106535914e-12,1.0,-0.37340403724654825,0.9276688121134494
1318,-7.1,0.25881904509314485,0.9659258262915805,-0.372739004722892,0.9279362232169772
1275,-6.9,0.49999999999962536,0.866025403784655,-0.37207378069449826,0.9282031575682678
1267,-7.1,0.7071067811825096,0.7071067811905855,-0.37140836550319645,0.9284696150301549
1275,-7.2,0.8660254037789444,0.5000000000095162,-0.3707427594908353,0.9287355954657497
1288,-7.4,0.9659258262886246,0.25881904510417664,-0.37007696299938775,0.9290010987383975
1374,-7.0,1.0,6.992152258130433e-12,-0.36941097637092474,0.9292661247116889
1557,-6.9,0.9659258262884777,-0.2588190451047249,-0.36874479994761483,0.9295306732494595
1691,-6.4,0.8660254037859366,-0.4999999999974054,-0.3680784340717242,0.9297947442157906
1689,-6.1,0.707106781192398,-0.707106781180697,-0.3674118790855897,0.9300583374750189
1621,-5.5,0.49999999999913375,-0.8660254037849388,-0.3667451353317249,0.9303214528916953
1606,-5.0,0.25881904510665266,-0.9659258262879612,-0.36607820315266093,0.9305840903306477
1593,-4.6,9.555496409724953e-12,-1.0,-0.3654110828910521,0.9308462496569391
1569,-4.1,-0.2588190451022489,-0.9659258262891411,-0.36474377488964954,0.931107930735878
1547,-3.6,-0.4999999999951855,-0.8660254037872183,-0.3640762794913006,0.9313691334330187
1534,-3.0,-0.7071067811788845,-0.7071067811942106,-0.3634085970389492,0.9316298576141614
1541,-2.9,-0.8660254037836571,-0.5000000000013537,-0.3627407278756085,0.9318901031453621
1718,-3.1,-0.9659258262872977,-0.2588190451091286,-0.36207267234446744,0.9321498698928923
1844,-3.0,-1.0,2.433074667047381e-12,-0.36140443078873097,0.9324091577232998
1825,-2.7,-0.9659258262898046,0.2588190450997729,-0.36073600355172625,0.9326679665033687
1805,-2.1,-0.8660254037885,0.49999999999296557,-0.36006739097687573,0.9329262961001291
1763,-1.3,-0.7071067811857333,0.7071067811873617,-0.3593985934076972,0.933184146380857
1676,-0.7,-0.5000000000035736,0.8660254037823755,-0.35872961118780344,0.933441517213075
1533,-0.3,-0.25881904511160464,0.9659258262866343,-0.3580604446608756,0.933698408464562
1423,0.1,-1.3026948454713772e-13,1.0,-0.357391094170769,0.9339548200033129
1267,0.4,0.2588190450972969,0.965925826290468,-0.35672156006135397,0.9342107516975995
1225,0.6,0.4999999999907457,0.8660254037897817,-0.35605184267662177,0.93446620341593
1209,1.1,0.7071067811855491,0.7071067811875459,-0.35538194236065773,0.9347211750270592
1193,1.7,0.8660254037810937,0.5000000000057936,-0.35471185945764117,0.9349756663999885
1201,2.1,0.9659258262897371,0.25881904510002457,-0.3540415943118453,0.9352296774039662
1263,2.4,1.0,2.6936136361416567e-12,-0.35337114726761026,0.9354832079084974
1365,2.5,0.9659258262911314,-0.2588190450948209,-0.35270051866944946,0.9357362577833036
1593,3.2,0.8660254037837873,-0.5000000000011281,-0.3520297088618899,0.935988826898384
1618,3.8,0.7071067811893584,-0.7071067811837366,-0.3513587181895782,0.9362409151239741
1597,3.8,0.5000000000080135,-0.8660254037798121,-0.3506875469972538,0.936492522330557
1577,4.2,0.2588190451025006,-0.9659258262890736,-0.3500161956297491,0.9367436483888627
1574,4.4,5.256957787736176e-12,-1.0,-0.34934466443198897,0.9369942931698683
1550,4.3,-0.2588190450923449,-0.9659258262917949,-0.3486729537489639,0.9372444565448083
1502,4.0,-0.49999999999890815,-0.866025403785069,-0.34800106392583674,0.9374941383851345
1495,4.0,-0.707106781181924,-0.7071067811911711,-0.3473289953077824,0.9377433385625763
1549,3.5,-0.8660254037858064,-0.49999999999763106,-0.34665674824009407,0.9379920569491002
1726,3.1,-0.9659258262884103,-0.25881904510497655,-0.345984323068157,0.9382402934169205
1869,3.4,-1.0,-7.820301939330693e-12,-0.34531172013744765,0.9384880478384992
1981,2.6,-0.9659258262886921,0.25881904510392495,-0.34463893979353394,0.9387353200865455
1944,2.0,-0.8660254037863507,0.4999999999966882,-0.3439659823820482,0.9389821100340264
1831,0.4,-0.7071067811929836,0.7071067811801115,-0.34329284824879375,0.9392284175541276
1756,-0.6,-0.49999999999985095,0.8660254037845246,-0.3426195377395848,0.9394742425203115
1693,-2.0,-0.25881904510745257,0.9659258262877468,-0.34194605120035276,0.9397195848062792
1531,-2.8,-1.0383646090925213e-11,1.0,-0.3412723889771195,0.9399644442859791
1378,-3.1,0.258819045101449,0.9659258262893555,-0.3405985514159971,0.9402088208336085
1270,-3.6,0.4999999999944683,0.8660254037876324,-0.3399245388631878,0.9404527143236119
1245,-4.1,0.7071067811885887,0.7071067811845064,-0.339250351664957,0.9406961246306923
1249,-4.7,0.866025403783243,0.5000000000020709,-0.33857599016774,0.9409390516297719
1291,-5.4,0.9659258262870833,0.2588190451099286,-0.33790145471798144,0.9411814951960498
1356,-6.4,1.0,-1.6049249858471201e-12,-0.33722674566224214,0.9414234552049643
1553,-6.9,0.9659258262900189,-0.25881904509897297,-0.336551863347172,0.9416649315322019
1721,-7.3,0.866025403788914,-0.49999999999224837,-0.33587680811951004,0.9419059240536976
1726,-7.1,0.707106781186319,-0.7071067811867762,-0.3352015803260841,0.9421464326456349
1684,-6.5,0.5000000000042908,-0.8660254037819614,-0.33452618031378384,0.9423864571844556
1688,-5.7,0.25881904511240456,-0.9659258262864199,-0.3338506084296678,0.9426259975468216
1678,-5.0,9.584191657473986e-13,-1.0,-0.33317486502080246,0.9428650536096722
1645,-4.3,-0.258819045096497,-0.9659258262906824,-0.3324989504343692,0.9431036252501858
1664,-3.7,-0.5000000000026308,-0.8660254037829198,-0.3318228650176374,0.9433417123457898
1665,-3.8,-0.7071067811849635,-0.7071067811881315,-0.3311466091179642,0.9435793147741605
1608,-4.7,-0.8660254037806797,-0.5000000000065108,-0.3304701830827942,0.9438164324132233
1743,-5.9,-0.9659258262895228,-0.2588190451008245,-0.32979358725963265,0.9440530651411619
1962,-7.0,-1.0,-3.5217633173419175e-12,-0.32911682199615266,0.9442892128363813
1965,-7.7,-0.9659258262913458,0.258819045094021,-0.3284398876400338,0.9445248753775636
1920,-8.5,-0.8660254037842015,0.5000000000004109,-0.32776278453906926,0.9447600526436306
1876,-9.4,-0.7071067811899441,0.707106781183151,-0.32708551304113903,0.9449947445137539
1794,-10.3,-0.5000000000087307,0.866025403779398,-0.32640807349420964,0.9452289508673539
1675,-11.3,-0.2588190451033005,0.9659258262888594,-0.32573046624633395,0.9454626715841011
1563,-12.0,-6.085107468936436e-12,1.0,-0.32505269164562395,0.9456959065439243
1429,-12.6,0.25881904509154496,0.9659258262920092,-0.3243747500403585,0.9459286556269744
1386,-13.0,0.49999999999819095,0.8660254037854831,-0.32369664177882135,0.9461609187136791
1371,-13.0,0.7071067811813384,0.7071067811917566,-0.323018367209409,0.9463926956847075
1377,-13.4,0.8660254037853923,0.49999999999834827,-0.3223399266806033,0.9466239864209777
1390,-13.5,0.9659258262881959,0.2588190451057765,-0.32166132054097135,0.9468547908036578
1430,-13.6,1.0,8.648451620530956e-12,-0.3209825491391653,0.9470851087141658
1533,-14.1,0.9659258262889063,-0.25881904510312503,-0.32030361282389536,0.947314940034179
1651,-14.4,0.8660254037867647,-0.499999999995971,-0.31962451194403724,0.9475442846455969
1696,-14.0,0.7071067811935692,-0.7071067811795259,-0.3189452468484703,0.9477731424305968
1719,-13.1,0.5000000000005682,-0.8660254037841106,-0.3182658178861854,0.9480015132715968
1716,-12.8,0.2588190451082525,-0.9659258262875324,-0.31758622540625747,0.9482293970512651
1691,-12.5,1.1211795772125474e-11,-1.0,-0.3169064697578454,0.9484567936525204
1647,-11.8,-0.25881904510064907,-0.9659258262895698,-0.3162265512901921,0.9486837029585317
1609,-11.2,-0.4999999999937511,-0.8660254037880465,-0.3155464703525969,0.9489101248527269
1583,-10.9,-0.7071067811880031,-0.707106781185092,-0.31486622729452374,0.9491360592187578
1600,-11.2,-0.866025403782829,-0.5000000000027881,-0.3141858224654388,0.9493615059405536
1764,-11.9,-0.9659258262868691,-0.2588190451107285,-0.3135052562149185,0.9495864649022849
1969,-12.2,-1.0,7.767753046468592e-13,-0.3128245288926219,0.949810935988373
1982,-12.6,-0.9659258262902333,0.25881904509817305,-0.31214364084829127,0.9500349190834898
